# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.5366
# k_min, k_max      =     0.0000    2.1255
# E_min, E_max      =   -20.0000   10.0000
# Nbands, Nspin, Nk =     26     1   301
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.000000    -19.377756  1
      0.008984    -19.377056  1
      0.017967    -19.374956  1
      0.026951    -19.371556  1
      0.035934    -19.366856  1
      0.044918    -19.360656  1
      0.053902    -19.353056  1
      0.062885    -19.344056  1
      0.071869    -19.333656  1
      0.080852    -19.321856  1
      0.089836    -19.308556  1
      0.098820    -19.293656  1
      0.107803    -19.277356  1
      0.116787    -19.259556  1
      0.125770    -19.240156  1
      0.134754    -19.219256  1
      0.143737    -19.196756  1
      0.152721    -19.172756  1
      0.161705    -19.147156  1
      0.170688    -19.119856  1
      0.179672    -19.091056  1
      0.188655    -19.060656  1
      0.197639    -19.028656  1
      0.206623    -18.995056  1
      0.215606    -18.959856  1
      0.224590    -18.922956  1
      0.233573    -18.884556  1
      0.242557    -18.844556  1
      0.251541    -18.802956  1
      0.260524    -18.759656  1
      0.269508    -18.714856  1
      0.278491    -18.668456  1
      0.287475    -18.620556  1
      0.296459    -18.570956  1
      0.305442    -18.519856  1
      0.314426    -18.467156  1
      0.323409    -18.412956  1
      0.332393    -18.357156  1
      0.341376    -18.299756  1
      0.350360    -18.240856  1
      0.359344    -18.180456  1
      0.368327    -18.118556  1
      0.377311    -18.055156  1
      0.386294    -17.990156  1
      0.395278    -17.923756  1
      0.404262    -17.855756  1
      0.413245    -17.786356  1
      0.422229    -17.715456  1
      0.431212    -17.643056  1
      0.440196    -17.569256  1
      0.449180    -17.493956  1
      0.458163    -17.417256  1
      0.467147    -17.339056  1
      0.476130    -17.259556  1
      0.485114    -17.178556  1
      0.494098    -17.096156  1
      0.503081    -17.012456  1
      0.512065    -16.927256  1
      0.521048    -16.840756  1
      0.530032    -16.752956  1
      0.539016    -16.663756  1
      0.547999    -16.573256  1
      0.556983    -16.481456  1
      0.565966    -16.388356  1
      0.574950    -16.293956  1
      0.583933    -16.198256  1
      0.592917    -16.101456  1
      0.601901    -16.003356  1
      0.610884    -15.904056  1
      0.619868    -15.803656  1
      0.628851    -15.702056  1
      0.637835    -15.599356  1
      0.646819    -15.495556  1
      0.655802    -15.390756  1
      0.664786    -15.284956  1
      0.673769    -15.178156  1
      0.682753    -15.070456  1
      0.691737    -14.961856  1
      0.700720    -14.852456  1
      0.709704    -14.742356  1
      0.718687    -14.631556  1
      0.727671    -14.520156  1
