# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.3762
# k_min, k_max      =     0.0000    1.6625
# E_min, E_max      =    -5.0000    5.0000
# Nbands, Nspin, Nk =    202     1   201
# Using min_band, max_band =      1   202
# Total number of bands =    202
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.000000     -4.597346  1
      0.008312     -4.607846  1
      0.016625     -4.617346  1
      0.024937     -4.625346  1
      0.033249     -4.631446  1
      0.041561     -4.635546  1
      0.049874     -4.637246  1
      0.058186     -4.636646  1
      0.066498     -4.633646  1
      0.074811     -4.628446  1
      0.083123     -4.621346  1
      0.091435     -4.612446  1
      0.099748     -4.602446  1
      0.108060     -4.591446  1
      0.116372     -4.580146  1
      0.124684     -4.573946  1
      0.132997     -4.611146  1
      0.141309     -4.651346  1
      0.149621     -4.694546  1
      0.157934     -4.740346  1
      0.166246     -4.788446  1
      0.174558     -4.838846  1
      0.182870     -4.891246  1
      0.191183     -4.945246  1
      0.689920     -4.958246  1
      0.698233     -4.903746  1
      0.706545     -4.851046  1
      0.714857     -4.800146  1
      0.723169     -4.751446  1
      0.731482     -4.705046  1
      0.739794     -4.661246  1
      0.748106     -4.620346  1
      0.756419     -4.582446  1
      0.764731     -4.577446  1
      0.773043     -4.588846  1
      0.781356     -4.599846  1
      0.789668     -4.610246  1
      0.797980     -4.619346  1
      0.806292     -4.626946  1
      0.814605     -4.632646  1
      0.822917     -4.636146  1
      0.831229     -4.637346  1
      0.839542     -4.636146  1
      0.847854     -4.632646  1
      0.856166     -4.626946  1
      0.864478     -4.619346  1
      0.872791     -4.610246  1
      0.881103     -4.599846  1
      0.889415     -4.588846  1
      0.897728     -4.577446  1
      0.906040     -4.582446  1
      0.914352     -4.620346  1
      0.922665     -4.661246  1
      0.930977     -4.705046  1
      0.939289     -4.751446  1
      0.947601     -4.800146  1
      0.955914     -4.851046  1
      0.964226     -4.903746  1
      0.972538     -4.958246  1
