# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.3762
# k_min, k_max      =     0.0000    1.6625
# E_min, E_max      =   -25.0000    5.0000
# Nbands, Nspin, Nk =    202     1   201
# Using min_band, max_band =      1   202
# Total number of bands =    202
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.000000    -18.742746  1
      0.008312    -18.749746  1
      0.016625    -18.755646  1
      0.024937    -18.760146  1
      0.033249    -18.763546  1
      0.041561    -18.765646  1
      0.049874    -18.766546  1
      0.058186    -18.766246  1
      0.066498    -18.764746  1
      0.074811    -18.761946  1
      0.083123    -18.757946  1
      0.091435    -18.752646  1
      0.099748    -18.746146  1
      0.108060    -18.738446  1
      0.116372    -18.729446  1
      0.124684    -18.719246  1
      0.132997    -18.707746  1
      0.141309    -18.694946  1
      0.149621    -18.680846  1
      0.157934    -18.665546  1
      0.166246    -18.648846  1
      0.174558    -18.630846  1
      0.182870    -18.611546  1
      0.191183    -18.590946  1
      0.199495    -18.569046  1
      0.207807    -18.545746  1
      0.216120    -18.521146  1
      0.224432    -18.495146  1
      0.232744    -18.467946  1
      0.241056    -18.439246  1
      0.249369    -18.409346  1
      0.257681    -18.378046  1
      0.265993    -18.345346  1
      0.274306    -18.311346  1
      0.282618    -18.276046  1
      0.290930    -18.239346  1
      0.299243    -18.201346  1
      0.307555    -18.161946  1
      0.315867    -18.121346  1
      0.324179    -18.079346  1
      0.332492    -18.036046  1
      0.340804    -17.991346  1
      0.349116    -17.945446  1
      0.357429    -17.898246  1
      0.365741    -17.849646  1
      0.374053    -17.799846  1
      0.382365    -17.748846  1
      0.390678    -17.696446  1
      0.398990    -17.642946  1
      0.407302    -17.588246  1
      0.415615    -17.532646  1
      0.423927    -17.476246  1
      0.432239    -17.420646  1
      0.440552    -17.379046  1
      0.448864    -17.408246  1
      0.457176    -17.462946  1
      0.465488    -17.519346  1
      0.473801    -17.575246  1
      0.482113    -17.630246  1
      0.490425    -17.684046  1
      0.498738    -17.736646  1
      0.507050    -17.787946  1
      0.515362    -17.838046  1
      0.523674    -17.886946  1
      0.531987    -17.934446  1
      0.540299    -17.980646  1
      0.548611    -18.025646  1
      0.556924    -18.069246  1
      0.565236    -18.111546  1
      0.573548    -18.152546  1
      0.581861    -18.192146  1
      0.590173    -18.230546  1
      0.598485    -18.267546  1
      0.606797    -18.303146  1
      0.615110    -18.337446  1
      0.623422    -18.370446  1
      0.631734    -18.402046  1
      0.640047    -18.432346  1
      0.648359    -18.461246  1
      0.656671    -18.488846  1
      0.664983    -18.515146  1
      0.673296    -18.540046  1
      0.681608    -18.563646  1
      0.689920    -18.585946  1
      0.698233    -18.606846  1
      0.706545    -18.626446  1
      0.714857    -18.644746  1
      0.723169    -18.661746  1
      0.731482    -18.677346  1
      0.739794    -18.691746  1
      0.748106    -18.704846  1
      0.756419    -18.716646  1
      0.764731    -18.727146  1
      0.773043    -18.736446  1
      0.781356    -18.744446  1
      0.789668    -18.751246  1
      0.797980    -18.756746  1
      0.806292    -18.761046  1
      0.814605    -18.764146  1
      0.822917    -18.765946  1
      0.831229    -18.766646  1
      0.839542    -18.765946  1
      0.847854    -18.764146  1
      0.856166    -18.761046  1
      0.864478    -18.756746  1
      0.872791    -18.751246  1
      0.881103    -18.744446  1
