0  0.010439298353384974
5  0.010359730032434511
10 0.010123419634798347
15 0.009737762945214334
20 0.009214822614836637
25 0.008570942854294605
30 0.007826233857822218
35 0.007003949994921266
40 0.006129793999205657
45 0.005231190769249827
50 0.0043266406875271946
55 0.0034646686316505138
60 0.0026676314007901825
65 0.0019592670541778157
70 0.001380012241983808
75 0.0009634180884374732
80 0.0007400509482832218
85 0.0006754967461383155
90 0.000670568962190754
