# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -4.0364
# k_min, k_max      =     0.0000    0.2263
# E_min, E_max      =    -1.5000    1.5000
# Nbands, Nspin, Nk =   1532     1   501
# Using min_band, max_band =      1  1532
# Total number of bands =   1532
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.009807     -1.499512  1
      0.010157     -1.498912  1
      0.010507     -1.498312  1
      0.010857     -1.497712  1
      0.011208     -1.497112  1
      0.011558     -1.496512  1
      0.011908     -1.495912  1
      0.012258     -1.495412  1
      0.012609     -1.494812  1
      0.012959     -1.494212  1
      0.013309     -1.493712  1
      0.013659     -1.493112  1
      0.014010     -1.492612  1
      0.014360     -1.492112  1
      0.014710     -1.491612  1
      0.015060     -1.491112  1
      0.015410     -1.490612  1
      0.015761     -1.490112  1
      0.016111     -1.489612  1
      0.016461     -1.489112  1
      0.016811     -1.488712  1
      0.017162     -1.488212  1
      0.017512     -1.487812  1
      0.017862     -1.487312  1
      0.018212     -1.486912  1
      0.018563     -1.486512  1
      0.018913     -1.486112  1
      0.019263     -1.485612  1
      0.019613     -1.485212  1
      0.019964     -1.484912  1
      0.020314     -1.484512  1
      0.020664     -1.484112  1
      0.021014     -1.483712  1
      0.021364     -1.483412  1
      0.021715     -1.483012  1
      0.022065     -1.482712  1
      0.022415     -1.482412  1
      0.022765     -1.482112  1
      0.023116     -1.481812  1
      0.023466     -1.481512  1
      0.023816     -1.481212  1
      0.024166     -1.480912  1
      0.024517     -1.480612  1
      0.024867     -1.480312  1
      0.025217     -1.480112  1
      0.025567     -1.479812  1
      0.025918     -1.479612  1
      0.026268     -1.479412  1
      0.026618     -1.479112  1
      0.026968     -1.478912  1
      0.027319     -1.478712  1
      0.027669     -1.478512  1
      0.028019     -1.478312  1
      0.028369     -1.478212  1
      0.028719     -1.478012  1
      0.029070     -1.477812  1
      0.029420     -1.477712  1
      0.029770     -1.477612  1
      0.030120     -1.477412  1
      0.030471     -1.477312  1
      0.030821     -1.477212  1
      0.031171     -1.477112  1
      0.031521     -1.477012  1
      0.031872     -1.476912  1
      0.032222     -1.476812  1
      0.032572     -1.476812  1
      0.032922     -1.476712  1
      0.033273     -1.476612  1
      0.033623     -1.476612  1
      0.033973     -1.476612  1
      0.034323     -1.476612  1
      0.034674     -1.476512  1
      0.035024     -1.476512  1
      0.035502     -1.476512  1
      0.035980     -1.476512  1
      0.036459     -1.476512  1
      0.036937     -1.476512  1
      0.037415     -1.476512  1
      0.037893     -1.476512  1
      0.038372     -1.476512  1
      0.038850     -1.476512  1
      0.039328     -1.476512  1
      0.039806     -1.476512  1
      0.040285     -1.476512  1
      0.040763     -1.476512  1
      0.041241     -1.476512  1
      0.041720     -1.476512  1
      0.042198     -1.476512  1
      0.042676     -1.476512  1
      0.043154     -1.476512  1
      0.043633     -1.476412  1
      0.044111     -1.476412  1
      0.044589     -1.476412  1
      0.045068     -1.476412  1
      0.045546     -1.476412  1
      0.046024     -1.476412  1
      0.046502     -1.476412  1
      0.046981     -1.476412  1
      0.047459     -1.476412  1
      0.047937     -1.476312  1
      0.048415     -1.476312  1
      0.048894     -1.476312  1
      0.049372     -1.476312  1
      0.049850     -1.476312  1
      0.050329     -1.476312  1
      0.050807     -1.476312  1
      0.051285     -1.476212  1
      0.051763     -1.476212  1
      0.052242     -1.476212  1
      0.052720     -1.476212  1
      0.053198     -1.476212  1
      0.053676     -1.476212  1
      0.054155     -1.476212  1
      0.054633     -1.476112  1
      0.055111     -1.476112  1
      0.055590     -1.476112  1
      0.056068     -1.476112  1
      0.056546     -1.476112  1
      0.057024     -1.476112  1
      0.057503     -1.476012  1
      0.057981     -1.476012  1
      0.058459     -1.476012  1
      0.058937     -1.476012  1
      0.059416     -1.476012  1
      0.059894     -1.476012  1
      0.060372     -1.475912  1
      0.060851     -1.475912  1
      0.061329     -1.475912  1
      0.061807     -1.475912  1
      0.062285     -1.475912  1
      0.062764     -1.475912  1
      0.063242     -1.475912  1
      0.063720     -1.475812  1
      0.064198     -1.475812  1
      0.064677     -1.475812  1
      0.065155     -1.475812  1
      0.065633     -1.475812  1
      0.066112     -1.475812  1
      0.066590     -1.475812  1
      0.067068     -1.475812  1
      0.067546     -1.475812  1
      0.068025     -1.475812  1
      0.068503     -1.475812  1
      0.068981     -1.475812  1
      0.069459     -1.475812  1
      0.069938     -1.475812  1
      0.070416     -1.475812  1
      0.070894     -1.475812  1
      0.071373     -1.475812  1
      0.071851     -1.475812  1
      0.072329     -1.475812  1
      0.072807     -1.475812  1
      0.073286     -1.475812  1
      0.073764     -1.475812  1
      0.074242     -1.475812  1
      0.074721     -1.475812  1
      0.075199     -1.475912  1
      0.075677     -1.475912  1
      0.076155     -1.475912  1
      0.076634     -1.475912  1
      0.077112     -1.476012  1
      0.077590     -1.476012  1
      0.078068     -1.476012  1
      0.078547     -1.476112  1
      0.079025     -1.476112  1
      0.079503     -1.476212  1
      0.079982     -1.476212  1
      0.080460     -1.476312  1
      0.080938     -1.476312  1
      0.081416     -1.476412  1
      0.081895     -1.476412  1
      0.082373     -1.476512  1
      0.082851     -1.476612  1
      0.083329     -1.476712  1
      0.083808     -1.476812  1
      0.084286     -1.476812  1
      0.084764     -1.476912  1
      0.085243     -1.477012  1
      0.085721     -1.477112  1
      0.086199     -1.477312  1
      0.086677     -1.477412  1
